<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BIC,20170125,35.3232,35.4083,35.3232,35.3232,1160
BIC,20170202,35.7488,35.7488,35.7488,35.7488,1150
BIC,20170203,34.8976,36.1744,34.0465,35.0678,28100
BIC,20170206,35.4934,35.7487,33.6208,34.8976,22660
BIC,20170207,35.0678,35.7488,34.8976,35.7488,8100
BIC,20170208,35.7488,35.7488,35.7488,35.7488,0
BIC,20170209,35.7488,35.7488,33.6209,34.8976,12050
BIC,20170210,34.8976,34.8976,33.1953,34.8976,10610
BIC,20170213,34.8976,35.7488,33.6209,35.7488,13520
BIC,20170214,35.7488,35.7488,35.7488,35.7488,0
BIC,20170215,34.8976,35.3232,33.7060,35.1530,11680
BIC,20170216,34.8125,35.3232,34.8125,35.3232,7500
BIC,20170217,34.3869,35.4934,33.4506,35.4934,26590
BIC,20170220,35.4934,35.4934,35.4934,35.4934,0
BIC,20170221,35.2381,35.2381,33.6208,35.2381,14320
BIC,20170222,35.1530,35.2381,33.4932,34.4720,13570
BIC,20170223,33.1953,34.1316,33.1953,34.1316,7400
BIC,20170224,34.1316,34.1316,33.1953,34.0464,8210
BIC,20170227,34.0464,34.0464,34.0464,34.0464,0
BIC,20170228,33.9613,33.9613,33.9613,33.9613,10
BIC,20170301,32.7697,33.4506,31.9185,33.4506,13080
BIC,20170302,32.3441,33.6208,31.4929,33.5783,1430
BIC,20170303,33.9613,33.9613,32.3441,33.9613,2130
BIC,20170306,32.1739,33.9613,32.0887,33.9613,21100
BIC,20170307,33.9613,33.9613,33.9613,33.9613,0
BIC,20170308,32.4292,33.9613,32.4292,33.9613,10380
BIC,20170309,32.5994,33.9613,32.5994,33.9613,2010
BIC,20170310,33.1953,33.1953,32.7697,33.1953,8370
BIC,20170313,33.1953,33.1953,33.1953,33.1953,0
BIC,20170314,33.1953,33.1953,33.1953,33.1953,100
BIC,20170315,33.1953,33.1953,33.1953,33.1953,0
BIC,20170316,33.1953,33.1953,33.1953,33.1953,0
BIC,20170317,33.1102,33.1102,33.0676,33.0676,4090
BIC,20170320,33.0250,33.0676,32.0036,33.0676,4000
BIC,20170321,31.4930,33.9613,31.4930,33.9613,9040
BIC,20170322,33.9613,33.9613,31.6206,33.8762,12480
BIC,20170323,34.0464,34.0464,33.1953,33.7485,15080
BIC,20170324,33.7485,33.7485,33.7485,33.7485,0
BIC,20170327,33.1952,33.2804,32.4292,33.2804,6400
BIC,20170328,33.2804,33.2804,33.1102,33.1102,450
BIC,20170329,31.5781,33.8762,31.5781,33.8762,15770
BIC,20170330,33.9613,33.9613,32.3441,33.8762,3150
BIC,20170331,32.1739,33.7911,32.1739,33.7060,5030
BIC,20170403,34.8976,34.8976,34.8976,34.8976,150
BIC,20170404,32.9399,34.6423,32.4718,34.0464,7690
BIC,20170405,33.9613,34.0464,33.9613,34.0039,2090
BIC,20170407,33.9613,33.9613,33.9188,33.9188,350
BIC,20170410,33.9188,33.9188,33.8337,33.8337,150
BIC,20170411,33.1953,33.8337,31.4930,33.8337,9860
BIC,20170412,33.7472,34.3962,33.7472,33.7895,3470
BIC,20170413,33.7895,33.7895,33.7895,33.7895,2500
BIC,20170414,33.7895,33.7895,33.7895,33.7895,400
BIC,20170417,32.1000,33.7895,31.5802,33.7895,9030
BIC,20170418,31.6235,33.7895,31.6235,33.7895,3060
BIC,20170419,33.3563,33.7462,33.3563,33.7462,5000
BIC,20170420,33.7462,33.7462,33.7462,33.7462,0
BIC,20170421,33.7029,34.6559,32.9231,34.6559,7070
BIC,20170424,32.9231,34.2227,32.8364,32.8364,3370
BIC,20170425,33.7894,34.6559,33.7894,34.6559,8200
BIC,20170426,34.6559,34.6559,34.6559,34.6559,0
BIC,20170427,34.6126,34.6559,32.9231,32.9231,1060
BIC,20170428,33.7895,34.4826,33.7895,34.1360,7400
BIC,20170503,34.1360,34.1360,34.1360,34.1360,1000
BIC,20170504,33.0530,33.5296,32.9230,33.5296,8180
BIC,20170505,32.9231,34.1361,32.9231,34.1360,6500
BIC,20170508,34.2226,34.2227,34.2226,34.2227,1010
BIC,20170509,34.0494,34.1794,32.9231,32.9231,3010
BIC,20170510,32.9231,33.0097,32.7498,32.8364,17380
BIC,20170511,32.9230,32.9231,32.9230,32.9231,1020
BIC,20170512,32.9231,32.9231,32.9231,32.9231,0
BIC,20170515,31.7968,33.5296,31.7968,33.5296,8600
BIC,20170516,32.9231,33.7895,32.9231,33.7895,2900
BIC,20170517,34.0494,34.0494,34.0494,34.0494,2000
BIC,20170518,34.0494,34.0494,33.9628,34.0494,8530
BIC,20170519,32.9231,34.0061,31.6668,34.0061,43130
BIC,20170522,34.0494,34.0494,34.0061,34.0061,3740
BIC,20170523,34.0494,34.0494,34.0494,34.0494,1000
BIC,20170524,32.1433,33.7028,32.0134,33.7028,12660
BIC,20170525,33.7028,33.7028,33.7028,33.7028,6630
BIC,20170526,33.6595,34.0494,33.3562,34.0494,8440
BIC,20170529,34.0061,34.6559,33.8761,34.6559,7200
BIC,20170530,34.5693,34.6559,34.5693,34.6559,6000
BIC,20170531,34.6559,34.6559,34.6559,34.6559,1000
BIC,20170601,33.8761,34.6559,33.8761,33.8761,8140
BIC,20170602,35.0891,35.0891,32.5765,34.6559,4450
BIC,20170605,34.5693,35.4357,34.5693,35.4356,3040
BIC,20170606,35.4356,35.4356,34.6558,34.6559,5170
BIC,20170607,34.6559,34.8292,34.1361,34.6559,26910
BIC,20170608,35.0891,35.0891,32.9231,34.6559,7880
BIC,20170609,33.2263,34.6559,33.2263,34.6559,9450
BIC,20170612,34.3960,34.6559,33.7895,33.7895,12870
BIC,20170613,34.1361,34.2227,33.7895,33.7895,3530
BIC,20170614,32.0567,34.6559,32.0567,34.6559,10100
BIC,20170615,34.5693,34.5693,33.1397,33.7895,21100
BIC,20170616,32.0567,33.7895,32.0567,33.3563,10610
BIC,20170619,32.9231,34.6559,32.9231,34.6559,20590
BIC,20170620,34.6559,34.6559,32.9664,34.0494,20140
BIC,20170621,34.0494,34.0494,33.3563,33.9194,13860
BIC,20170622,33.3562,34.2227,33.3562,34.2227,7060
BIC,20170623,33.7895,34.1361,33.7895,34.1360,1520
BIC,20170626,34.0927,34.2227,34.0927,34.2227,18660
BIC,20170627,33.2263,34.2227,33.2263,34.2227,6750
BIC,20170628,33.1830,34.0494,33.1830,34.0494,14190
BIC,20170629,33.3563,33.7895,32.9231,33.7895,21910
BIC,20170630,34.2227,34.2227,33.4429,33.9628,22420
BIC,20170703,33.9628,33.9628,33.1830,33.7462,11840
BIC,20170704,33.7462,33.7462,33.0531,33.6162,7130
BIC,20170705,32.9231,33.4429,32.9231,33.4429,4300
BIC,20170706,33.3996,33.3996,33.3996,33.3996,550
BIC,20170707,33.3563,33.6595,32.3599,33.6595,7570
BIC,20170710,33.0963,33.6162,33.0963,33.5296,16130
BIC,20170711,32.1434,33.6596,32.1434,33.6595,7810
BIC,20170712,33.6162,33.7895,33.6162,33.7895,1300
BIC,20170713,32.5332,33.7895,32.5332,33.7462,5310
BIC,20170714,33.0531,33.7895,33.0098,33.7895,2300
BIC,20170717,34.6559,34.6559,33.2263,33.2263,2480
BIC,20170718,33.2263,34.2227,32.1433,34.2227,10700
BIC,20170719,32.9664,34.2227,32.2733,34.2227,26820
BIC,20170720,32.5765,34.0061,32.5765,34.0061,10410
BIC,20170721,32.7931,33.7895,32.7931,32.7931,12930
BIC,20170724,32.8364,33.6162,32.8364,33.6162,23260
BIC,20170725,32.6632,32.7498,31.7534,32.2300,62660
BIC,20170726,33.2697,33.2697,30.6705,31.9267,21730
BIC,20170727,32.8364,32.9231,29.9773,32.7498,44080
BIC,20170728,33.0097,33.0097,32.6198,32.7498,12030
BIC,20170731,32.5765,32.7498,30.9304,32.7498,39310
BIC,20170801,31.3636,32.5765,31.3636,32.5765,31670
BIC,20170802,32.4899,32.5765,31.2769,32.3166,39070
BIC,20170803,32.2300,32.2300,31.3636,32.0134,29890
BIC,20170804,32.1434,32.1434,29.9773,29.9773,64410
BIC,20170807,31.1903,31.1903,29.4575,30.6705,23610
BIC,20170808,30.5839,30.5839,28.9377,30.5405,32870
BIC,20170809,28.6777,30.3239,28.6777,30.1939,36130
BIC,20170810,30.1506,31.0170,30.1506,31.0170,10400
BIC,20170811,31.8834,31.8834,31.0170,31.4069,15630
BIC,20170814,31.1903,31.3636,30.3239,31.3202,5740
BIC,20170815,31.3635,31.3636,30.5838,31.3636,7480
BIC,20170816,32.0134,32.0567,30.6272,31.4502,9400
BIC,20170817,30.8004,31.5368,30.7571,31.4502,20970
BIC,20170818,31.4502,31.4502,31.1036,31.4069,3450
BIC,20170821,31.4069,31.4502,31.3202,31.3202,3000
BIC,20170822,31.3202,31.3202,31.1469,31.1470,4720
BIC,20170823,31.1470,31.1470,31.1037,31.1037,3690
BIC,20170824,31.1037,31.5369,31.1037,31.5368,3720
BIC,20170825,31.5368,31.5368,31.4502,31.4502,9300
BIC,20170828,31.4502,31.4502,30.2372,31.4502,5560
BIC,20170829,31.3636,31.4069,30.8004,31.4069,3900
BIC,20170830,30.8437,31.4502,29.7174,31.4502,55230
BIC,20170831,31.4502,31.5368,31.4502,31.5368,5010
BIC,20170901,31.7101,31.7101,30.4105,31.4502,27220
BIC,20170905,30.4972,30.4972,29.9773,30.0640,40640
BIC,20170906,30.0640,30.8438,30.0640,30.8437,19590
BIC,20170907,30.8437,30.8437,30.3239,30.5838,12740
BIC,20170908,30.3239,30.7138,29.9773,30.7138,20590
BIC,20170911,30.4972,30.4972,29.8907,30.2806,18680
BIC,20170912,30.1506,30.5405,30.1506,30.4972,3600
BIC,20170913,30.4972,30.5838,30.1506,30.4972,9360
BIC,20170914,31.0170,31.0170,29.7174,29.8907,21390
BIC,20170915,30.4539,30.4972,30.3239,30.4972,4200
BIC,20170918,30.8004,30.9304,29.7174,30.4972,17080
BIC,20170919,30.0640,30.4539,29.4575,30.4539,16100
BIC,20170920,30.4106,30.4972,30.3673,30.4972,4500
BIC,20170921,30.4539,30.4539,29.7174,30.4105,14580
BIC,20170922,30.3239,30.3239,29.9773,30.3239,4740
BIC,20170925,29.7174,30.3239,29.4575,30.1939,17580
BIC,20170926,30.1506,30.1506,28.6777,30.0207,12400
BIC,20170927,29.9774,30.0207,29.9773,29.9773,6210
BIC,20170928,29.9340,30.2806,29.9340,30.2806,5000
BIC,20170929,29.8907,30.2373,29.7608,30.2373,6250
BIC,20171002,30.2373,30.2373,30.2373,30.2373,0
BIC,20171003,29.6308,29.8907,29.6308,29.8907,20
BIC,20171004,28.8510,29.1109,28.8510,29.1109,5940
BIC,20171005,29.8473,29.8473,28.7643,29.6308,980
BIC,20171006,28.2879,28.2879,28.2879,28.2879,20
BIC,20171009,29.4575,29.4575,29.4575,29.4575,10
BIC,20171010,29.3275,29.3275,29.1543,29.2842,11740
BIC,20171011,29.0676,29.0676,27.2482,27.7247,50270
BIC,20171012,27.9846,29.5441,26.4684,29.4575,18920
BIC,20171013,29.4575,29.4575,29.4575,29.4575,0
BIC,20171016,28.5478,28.5478,28.1579,28.4178,27410
BIC,20171017,28.3312,28.3312,28.2445,28.2445,11000
BIC,20171018,28.2445,28.2445,28.1579,28.1579,8310
BIC,20171019,26.9883,27.8980,26.9883,27.8980,12050
BIC,20171020,27.9846,28.5911,27.9846,28.5911,10500
BIC,20171023,27.7247,28.5911,27.1182,28.5911,4930
BIC,20171024,27.7247,28.5045,27.7247,28.5045,6680
BIC,20171025,27.7247,28.5045,27.7247,28.5045,3220
BIC,20171026,28.5045,28.5045,28.1579,28.5045,6000
BIC,20171027,28.3312,28.4179,27.3349,28.4178,5730
BIC,20171030,28.4178,28.4178,28.4178,28.4178,0
BIC,20171031,27.2048,28.1579,27.1182,28.1579,4080
BIC,20171101,27.7247,28.5911,27.2049,28.5911,8280
BIC,20171102,27.4215,28.5911,27.3781,28.5911,4300
BIC,20171103,28.5911,28.5911,28.5911,28.5911,120
BIC,20171106,27.8113,27.8113,27.2049,27.7247,8350
BIC,20171107,28.5478,28.5478,27.3781,27.7247,6220
BIC,20171108,27.7247,27.7247,27.7247,27.7247,60
BIC,20171109,27.7247,27.7247,27.7247,27.7247,1200
BIC,20171110,27.2915,27.2915,27.2915,27.2915,10
BIC,20171113,28.4178,28.4178,27.2915,27.2915,22770
BIC,20171114,27.0749,27.2915,27.0749,27.0749,7550
BIC,20171115,26.8583,27.2049,26.4251,27.2049,5280
BIC,20171116,25.5587,28.2879,25.5587,26.8583,6980
BIC,20171117,25.9486,26.4251,25.9486,26.4251,3820
BIC,20171120,26.5117,26.5117,26.3385,26.3385,7140
BIC,20171121,26.3385,27.6814,25.9919,26.0785,19590
BIC,20171122,27.1182,27.6381,26.9882,27.6381,7160
BIC,20171123,27.6381,28.4179,27.2915,27.7247,9320
BIC,20171124,27.7247,27.7247,26.8583,27.4648,7510
BIC,20171127,27.3782,27.7247,26.8583,27.7247,8320
BIC,20171128,27.7247,27.7247,27.7247,27.7247,2000
BIC,20171129,27.7247,27.7247,27.7247,27.7247,3000
BIC,20171130,26.5551,27.7247,26.5551,27.7247,2220
BIC,20171201,27.7247,27.7247,27.7247,27.7247,2000
BIC,20171204,27.7247,27.8547,27.7247,27.8547,24840
BIC,20171205,27.8547,28.4179,27.7247,28.4178,9660
BIC,20171206,28.4178,28.4178,26.6850,28.4178,11150
BIC,20171207,28.5044,28.5044,28.4178,28.4178,1100
BIC,20171208,28.3745,28.3745,28.3312,28.3312,140
BIC,20171211,28.3312,28.3312,28.3312,28.3312,3000
BIC,20171212,28.3312,28.3312,28.3312,28.3312,0
BIC,20171213,27.7247,28.4612,26.8583,28.2879,29420
BIC,20171214,26.8583,28.2446,26.4251,28.2445,6410
BIC,20171215,28.2445,28.2445,28.2445,28.2445,0
BIC,20171218,28.2445,28.2445,28.2445,28.2445,0
BIC,20171219,27.7247,28.2445,27.7247,28.2445,6000
BIC,20171220,28.2445,28.2445,28.2445,28.2445,0
BIC,20171221,28.2445,28.2445,28.2445,28.2445,0
BIC,20171222,26.4251,28.2445,26.2951,28.2012,8310
BIC,20171225,28.2012,28.2012,28.2012,28.2012,5000
BIC,20171226,28.2012,28.5911,28.2012,28.5911,18890
BIC,20171227,28.5911,30.1506,26.7717,30.1506,11780
BIC,20171228,30.1506,30.7571,30.1506,30.7571,7400
BIC,20171229,30.7138,32.0567,30.7138,31.9700,7400
BIC,20180102,29.8040,29.8041,29.8040,29.8041,20
BIC,20180103,30.8438,30.8438,30.8437,30.8437,1000
BIC,20180104,31.1903,32.4899,31.1036,31.6235,6500
BIC,20180105,31.6235,31.6235,31.6235,31.6235,260
BIC,20180108,31.6235,31.6235,29.4575,29.4575,1580
BIC,20180109,30.3239,31.3636,29.8907,30.6705,7300
BIC,20180110,30.3239,30.3239,29.4575,30.3239,14300
BIC,20180111,30.3239,30.3239,29.4575,29.4575,20640
BIC,20180112,31.1037,31.1903,30.3239,30.3239,10900
BIC,20180115,30.7138,30.7571,30.3239,30.3239,13440
BIC,20180116,30.6705,30.6705,30.1506,30.4105,12270
BIC,20180117,29.4575,30.3239,28.7643,30.2373,18200
BIC,20180118,30.2373,30.2373,29.8907,30.1939,20610
BIC,20180119,30.3239,30.7571,30.3239,30.7571,13200
BIC,20180122,30.7571,31.1903,30.6705,31.1903,5330
BIC,20180125,31.1903,32.0567,31.1903,31.1903,18110
BIC,20180126,29.4575,31.9701,29.4575,31.9700,16010
BIC,20180129,33.3562,33.3562,31.6234,33.2696,13750
BIC,20180130,32.9230,33.2696,32.0566,33.2696,11440
BIC,20180131,31.2769,33.4429,31.2769,33.4429,14500
BIC,20180201,33.4429,34.2227,31.3202,34.0494,23920
BIC,20180202,34.5692,34.5692,33.7895,34.5692,15170
BIC,20180205,33.7894,36.8219,33.7894,36.8219,12090
BIC,20180206,36.8219,36.8219,34.2660,36.6486,8250
BIC,20180207,36.6486,36.6486,34.0927,35.5223,12770
BIC,20180208,34.6559,36.8219,33.0964,36.8219,5110
BIC,20180209,34.2660,36.8219,34.2660,36.8219,10520
BIC,20180212,34.3093,34.7425,34.2660,34.7425,20480
BIC,20180213,32.4899,34.6559,32.3166,34.6559,23970
BIC,20180221,34.6559,34.6559,32.2300,34.6559,35200
BIC,20180222,32.3166,32.9231,32.2300,32.9231,29200
BIC,20180223,31.6668,35.1757,30.7571,35.1757,25190
BIC,20180226,35.1757,35.1757,32.7498,35.0024,18890
BIC,20180227,32.7498,34.5692,32.5765,34.5692,35320
BIC,20180228,32.3166,34.6559,32.1866,34.6559,34400
BIC,20180301,34.6559,34.6559,32.3599,32.4032,5770
BIC,20180302,32.1433,33.7462,31.7101,33.7462,25950
BIC,20180305,32.0567,33.3130,32.0567,33.0097,26860
BIC,20180306,32.0567,33.0097,30.7571,33.0097,75330
BIC,20180307,32.9231,32.9231,32.9231,32.9231,370
BIC,20180308,30.9737,32.7065,30.9737,32.0567,6330
BIC,20180309,32.0567,32.0567,30.4539,31.9267,5590
BIC,20180312,31.9267,31.9267,31.9267,31.9267,300
BIC,20180313,30.3672,31.5802,30.3672,31.5802,13110
BIC,20180314,31.5802,31.5802,30.2373,31.1903,30180
BIC,20180315,30.3239,31.1903,29.4575,30.3239,37150
BIC,20180316,30.3239,30.3239,28.4178,28.4178,38970
BIC,20180319,30.0640,30.3239,29.8907,30.3239,21010
BIC,20180320,30.3239,30.3239,29.9773,30.1073,4020
BIC,20180321,30.0207,30.3239,29.2842,30.3239,23490
BIC,20180322,30.3239,30.3239,30.2806,30.2806,2030
BIC,20180323,28.6778,30.3239,28.6344,30.3239,20980
BIC,20180326,28.8510,30.2806,28.7211,30.2806,3560
BIC,20180327,28.8510,30.2806,28.8510,30.2373,16450
BIC,20180328,30.1940,30.3673,30.1940,30.3672,16300
BIC,20180329,30.3672,30.3672,30.3672,30.3672,0
BIC,20180330,29.1109,31.6235,29.0676,31.6235,16300
BIC,20180402,31.1903,31.6235,29.6308,30.3239,11700
BIC,20180403,30.3239,30.3239,30.2373,30.3239,3830
BIC,20180404,29.1543,30.1506,29.0676,30.1506,28830
BIC,20180405,30.1506,30.4972,28.2445,30.4972,35720
BIC,20180406,30.3239,30.3239,28.5045,28.7644,48670
BIC,20180409,28.7644,29.4575,28.2446,28.3312,17180
BIC,20180410,28.3312,28.3312,27.2915,28.2879,25090
BIC,20180411,28.1579,28.1579,26.8583,27.3781,37960
BIC,20180412,26.5117,26.8583,25.6453,26.5984,16870
BIC,20180413,26.5984,28.4178,25.6454,28.4178,24140
BIC,20180416,26.4684,27.9846,26.4684,27.8547,11730
BIC,20180417,26.0786,27.0316,25.9053,27.0316,12610
BIC,20180418,26.8150,28.8510,25.4288,28.8510,12900
BIC,20180419,28.8510,28.8510,26.8583,28.1579,7470
BIC,20180420,26.8583,27.2915,26.8583,27.2915,3200
BIC,20180423,25.7320,27.7247,25.7320,27.7247,5590
BIC,20180424,26.8583,26.8583,26.8583,26.8583,6360
BIC,20180426,25.1255,26.8583,25.1255,26.8583,3020
BIC,20180427,25.1688,26.8583,25.1688,26.8583,2080
BIC,20180502,26.8583,26.8583,25.2121,26.8583,5460
BIC,20180503,26.8583,26.8583,25.6020,26.8583,3030
BIC,20180504,26.8583,26.8583,26.6417,26.6850,620
BIC,20180507,26.6850,26.6850,25.3854,25.3854,710
BIC,20180508,25.3854,25.3854,24.2591,25.1255,4650
BIC,20180509,23.9992,26.8583,23.4793,26.8583,15780
BIC,20180510,25.2988,26.8583,25.2988,26.8583,2010
BIC,20180511,25.1255,26.8583,25.1255,26.0785,5060
BIC,20180514,25.6453,25.9919,24.8222,25.9919,2680
BIC,20180515,25.9919,25.9919,24.7789,25.8186,7100
BIC,20180516,25.5587,26.8583,25.1255,26.8583,20460
BIC,20180517,25.2988,26.8583,25.2988,25.9919,15090
BIC,20180518,24.8223,26.8583,24.8223,26.8583,5910
BIC,20180521,25.5587,26.8583,25.2121,26.8583,1670
BIC,20180522,25.2988,26.8583,25.2988,26.8583,2190
BIC,20180523,25.3421,26.8583,25.0389,26.8583,12330
BIC,20180524,26.4251,26.8150,26.4251,26.8150,4000
BIC,20180525,25.4721,26.8150,25.4721,26.8150,5440
BIC,20180528,26.7717,26.7717,26.7717,26.7717,70
BIC,20180529,25.6021,26.7717,24.9089,26.7717,2300
BIC,20180530,26.7717,26.7717,26.7717,26.7717,0
BIC,20180531,26.8150,26.8150,26.8150,26.8150,3050
BIC,20180601,26.5984,26.6417,26.5984,26.6417,150
BIC,20180604,26.5984,26.5984,25.1255,26.5551,6140
BIC,20180605,26.5551,26.5551,26.5551,26.5551,0
BIC,20180606,26.4251,26.4251,25.0389,26.4251,480
BIC,20180607,25.9486,26.4251,25.0822,26.4251,10560
BIC,20180608,26.3385,27.0749,25.5154,26.4251,13310
BIC,20180611,25.9919,26.2518,25.3854,26.2518,5820
BIC,20180612,26.4251,26.4251,26.4251,26.4251,1160
BIC,20180613,25.1688,26.2518,24.6057,26.2518,12270
BIC,20180614,25.9486,25.9486,24.6056,25.4721,3660
BIC,20180615,25.7320,25.7320,24.3458,25.4721,1550
BIC,20180618,25.4721,25.4721,24.4757,25.1255,4870
BIC,20180619,23.7393,24.7790,23.3927,24.7790,10000
BIC,20180620,23.8693,24.9523,23.8260,24.9522,6740
BIC,20180621,24.9522,24.9522,23.8259,24.8656,4020
BIC,20180622,23.8259,24.8656,23.8259,24.8223,4120
BIC,20180625,26.1521,26.1521,23.6698,24.7324,1080
BIC,20180626,24.8656,24.8656,24.7324,24.7324,1120
BIC,20180627,24.8656,24.8656,24.0664,24.5104,6270
BIC,20180628,24.5104,24.5992,23.9776,24.3328,8180
BIC,20180629,24.1552,24.1552,23.9776,24.1107,2020
BIC,20180702,25.4872,25.4872,24.8211,24.8212,60
BIC,20180703,23.1783,24.5104,23.1783,24.5104,5020
BIC,20180704,24.7768,24.7768,24.7768,24.7768,10
BIC,20180705,23.5779,24.7768,23.2227,24.4660,7340
BIC,20180706,24.4660,24.4660,24.4660,24.4660,1000
BIC,20180709,24.4660,24.4660,24.3328,24.4660,5020
BIC,20180710,23.9332,24.3772,23.8000,24.3772,10020
BIC,20180711,24.4660,24.4660,23.6224,23.9775,3120
BIC,20180712,23.6223,25.6204,22.4234,25.6204,5510
BIC,20180713,25.6204,25.6204,25.6204,25.6204,10
BIC,20180716,23.9775,25.5760,23.8887,25.5760,4300
BIC,20180717,23.9775,25.5760,23.9775,25.5760,2030
BIC,20180718,24.8656,26.0201,23.9775,26.0201,10600
BIC,20180719,25.5317,25.5761,25.3985,25.5760,8000
BIC,20180720,25.4428,25.4428,25.4428,25.4428,60
BIC,20180723,24.1107,25.2208,24.1107,25.2208,3360
BIC,20180724,25.3096,25.3096,25.3096,25.3096,1000
BIC,20180725,25.3096,25.3096,25.2208,25.2208,40
BIC,20180726,25.3096,25.3096,25.3096,25.3096,1000
BIC,20180727,24.1995,26.9081,24.1995,26.9081,6160
BIC,20180730,26.9081,26.9081,26.9081,26.9081,600
BIC,20180731,26.1088,28.5954,26.1088,28.5954,8160
BIC,20180801,26.9969,27.5298,26.5973,27.5298,8990
BIC,20180802,28.4179,28.4179,28.4178,28.4178,2000
BIC,20180803,26.6417,28.4178,26.4641,28.4178,5140
BIC,20180806,28.4178,28.4178,28.4178,28.4178,0
BIC,20180807,26.6417,28.4178,26.6417,28.4178,5400
BIC,20180808,28.4178,28.4178,26.7305,28.4178,4860
BIC,20180809,26.7749,26.7749,26.5529,26.7305,12680
BIC,20180810,26.6417,26.6417,25.3540,25.9313,3860
BIC,20180813,26.1977,26.5529,25.3097,26.4641,3850
BIC,20180814,25.7537,26.6417,25.7093,26.6417,9000
BIC,20180815,27.2633,27.2633,26.6417,26.9969,340
BIC,20180816,25.7536,26.6417,25.7536,26.6417,5610
BIC,20180817,25.8424,26.5973,25.3540,26.5973,15110
BIC,20180820,25.7536,26.6417,25.1764,26.6417,1900
BIC,20180821,25.7536,25.8424,25.7536,25.7981,2000
BIC,20180822,25.8425,25.8425,24.8656,25.8425,6680
BIC,20180823,25.9313,25.9313,25.3985,25.6648,1490
BIC,20180824,24.9544,25.0432,24.8656,24.9544,3680
BIC,20180827,24.8656,24.9100,24.8656,24.8656,1010
BIC,20180828,26.1533,26.1533,24.0663,25.8425,7510
BIC,20180829,24.8656,25.7537,24.8656,25.7536,8100
BIC,20180830,25.6648,25.6648,24.5103,24.8656,2930
BIC,20180831,25.3096,25.3096,24.5548,25.3096,10040
BIC,20180904,24.6436,25.7536,24.6436,25.7536,3310
BIC,20180905,24.6435,25.6204,24.4215,25.6204,2500
BIC,20180906,24.1551,25.3096,24.1107,25.3096,11570
BIC,20180907,25.2652,25.2652,23.7111,25.1320,4730
BIC,20180910,25.1320,25.1764,23.8887,25.1764,10620
BIC,20180911,25.3984,25.3984,24.1995,25.2208,10880
BIC,20180912,24.8656,25.2208,24.3771,25.2208,4010
BIC,20180913,25.2208,25.2208,24.3771,24.4660,5620
BIC,20180914,24.4660,24.4660,23.7555,23.7555,10930
BIC,20180917,23.7111,23.7555,22.6454,23.7555,11320
BIC,20180918,23.4891,23.8887,23.0895,23.8887,4500
BIC,20180919,23.0894,23.7111,23.0894,23.1783,12790
BIC,20180920,24.3772,24.3772,22.6455,23.5335,15930
BIC,20180921,23.5335,23.9331,22.8231,23.9331,15980
BIC,20180924,23.9331,23.9331,23.4003,23.4003,1080
BIC,20180925,23.2671,23.2671,23.0895,23.1783,5910
BIC,20180926,23.1783,23.4447,23.1783,23.4447,5630
BIC,20180927,23.7111,23.7111,22.7343,23.4447,26920
BIC,20180928,23.4447,23.4447,22.6454,23.4447,25620
BIC,20181001,23.4447,24.2440,22.9119,24.2440,18900
BIC,20181002,23.8000,23.9776,23.4447,23.9775,4370
BIC,20181003,22.7786,23.0895,22.7786,23.0895,3330
BIC,20181004,23.0895,23.0895,22.9119,23.0451,5640
BIC,20181005,23.0451,23.4447,22.4679,23.4447,19800
BIC,20181008,22.8231,23.2671,22.6454,23.0895,7890
BIC,20181009,22.5567,23.0451,22.5567,23.0451,2020
BIC,20181010,21.6242,23.0895,21.6242,23.0895,8670
BIC,20181011,23.0007,23.0007,21.5354,22.6455,17870
BIC,20181012,22.5567,22.9119,21.2690,22.9119,6150
BIC,20181015,22.6455,23.0895,21.5798,23.0895,5810
BIC,20181016,22.8231,22.8231,22.8231,22.8231,110
BIC,20181017,22.8231,22.8231,22.3791,22.7343,1500
BIC,20181018,21.8462,22.6455,21.8462,22.6455,1030
BIC,20181019,22.6455,22.6455,22.6455,22.6455,0
BIC,20181022,22.6455,22.6455,22.6455,22.6455,6300
BIC,20181023,21.1802,22.7343,21.1802,22.7343,5160
BIC,20181024,22.7343,22.7343,22.7343,22.7343,1010
BIC,20181025,22.7343,22.7343,22.7343,22.7343,0
BIC,20181026,22.6455,22.6455,21.4022,22.6010,2010
BIC,20181029,21.9350,21.9350,21.0469,21.5798,2720
BIC,20181030,21.4910,21.4910,20.9581,20.9581,820
BIC,20181031,20.0700,22.4234,20.0700,22.4234,2910
BIC,20181101,22.4234,22.4234,22.3790,22.4234,2530
BIC,20181102,21.7574,22.4234,21.3133,22.4234,6210
BIC,20181105,22.2902,22.2902,21.4465,22.2902,3050
BIC,20181106,23.0895,23.0895,21.6686,21.7574,3100
BIC,20181107,21.7574,21.7574,21.4022,21.4022,1970
BIC,20181108,22.1126,22.1126,20.6918,21.8462,13770
BIC,20181109,21.9794,21.9794,21.4910,21.4910,5230
BIC,20181112,21.0914,21.4910,20.8694,21.4910,6700
BIC,20181113,21.3134,21.4910,20.8694,21.4910,2480
BIC,20181114,21.3134,21.3134,20.4253,20.4253,13730
BIC,20181115,20.4253,21.1358,19.5816,21.1358,12190
