<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
ABI,20141229,6.7174,6.7174,6.7174,6.7174,2000
ABI,20141230,6.6515,6.6515,6.6515,6.6515,1000
ABI,20141231,6.6515,6.6515,6.6515,6.6515,0
ABI,20150105,6.6515,6.6515,6.6515,6.6515,0
ABI,20150106,6.6515,6.6515,6.6515,6.6515,0
ABI,20150107,6.6515,6.6515,6.6515,6.6515,0
ABI,20150108,6.6515,6.6515,6.6515,6.6515,0
ABI,20150109,6.6515,6.6515,6.6515,6.6515,0
ABI,20150112,6.6515,6.6515,6.6515,6.6515,0
ABI,20150113,6.6515,6.6515,6.6515,6.6515,0
ABI,20150114,6.6515,6.6515,6.6515,6.6515,0
ABI,20150115,5.9929,6.5856,5.9929,5.9930,10000
ABI,20150116,5.6637,6.5857,5.6637,5.9930,120610
ABI,20150119,6.2564,6.2564,6.2564,6.2564,100
ABI,20150120,6.2564,6.2564,6.2564,6.2564,0
ABI,20150121,6.8491,6.8491,6.8491,6.8491,100
ABI,20150122,7.5077,7.5077,7.5077,7.5077,16100
ABI,20150123,7.5077,8.2321,7.5077,8.2321,10200
ABI,20150126,6.9150,6.9150,6.9150,6.9150,700
ABI,20150127,7.2443,7.5736,7.2443,7.5735,20200
ABI,20150128,7.3101,7.3101,7.3101,7.3101,1500
ABI,20150129,7.5735,7.5735,7.5735,7.5735,100
ABI,20150130,7.5735,7.5735,7.5735,7.5735,0
ABI,20150202,7.5735,7.5735,7.5735,7.5735,0
ABI,20150203,7.5735,7.5735,7.5735,7.5735,0
ABI,20150204,7.5735,7.5735,7.5735,7.5735,0
ABI,20150205,7.5735,7.5735,7.5735,7.5735,0
ABI,20150206,7.5735,7.5735,7.5735,7.5735,0
ABI,20150209,7.5076,7.9028,7.5076,7.9028,2000
ABI,20150210,7.7052,7.7052,7.7052,7.7052,0
ABI,20150211,7.7052,7.7052,7.7052,7.7052,0
ABI,20150212,8.1662,8.1662,8.1662,8.1662,100
ABI,20150213,8.1662,8.1662,8.1662,8.1662,0
ABI,20150224,8.1662,8.1662,8.1662,8.1662,0
ABI,20150225,8.1662,8.1662,8.1662,8.1662,0
ABI,20150226,8.1662,8.1662,8.1662,8.1662,0
ABI,20150227,8.8906,8.9565,8.8906,8.8907,2200
ABI,20150302,8.1004,8.1004,8.1004,8.1004,400
ABI,20150303,8.9031,8.9031,8.9031,8.9031,1000
ABI,20150304,8.9031,8.9031,8.9031,8.9031,0
ABI,20150305,8.9031,8.9031,8.9031,8.9031,0
ABI,20150306,8.9031,8.9031,8.9031,8.9031,0
ABI,20150309,8.9031,8.9031,8.9031,8.9031,400
ABI,20150310,8.9031,9.1950,8.9031,9.1220,14000
ABI,20150311,9.0490,9.0490,9.0490,9.0490,0
ABI,20150312,8.9030,8.9031,8.9030,8.9031,15000
ABI,20150313,8.9031,8.9031,8.9031,8.9031,0
ABI,20150316,8.9031,8.9031,8.9031,8.9031,0
ABI,20150317,8.9031,8.9031,8.9031,8.9031,0
ABI,20150318,8.9031,8.9031,8.9031,8.9031,0
ABI,20150319,8.9031,8.9031,8.9031,8.9031,0
ABI,20150320,8.9031,8.9031,8.9031,8.9031,0
ABI,20150323,8.9031,8.9031,8.9031,8.9031,0
ABI,20150324,8.9031,8.9031,8.9031,8.9031,0
ABI,20150325,8.9031,8.9031,8.9031,8.9031,0
ABI,20150326,8.9031,8.9031,8.9031,8.9031,0
ABI,20150327,8.9031,8.9031,8.9031,8.9031,0
ABI,20150330,8.7571,8.7571,8.3922,8.3922,1100
ABI,20150331,8.7571,8.7571,8.6111,8.7571,11100
ABI,20150401,8.7571,8.7571,8.7571,8.7571,0
ABI,20150402,8.7571,8.7571,8.7571,8.7571,0
ABI,20150403,9.3409,9.3409,9.3409,9.3409,1000
ABI,20150406,9.3409,9.3409,9.3409,9.3409,0
ABI,20150407,9.3409,9.3409,9.3409,9.3409,0
ABI,20150408,9.3409,9.3409,9.3409,9.3409,0
ABI,20150409,8.7571,9.3409,8.7571,9.3409,600
ABI,20150410,9.2679,9.2679,9.1220,9.1220,4500
ABI,20150413,9.1950,9.1950,9.1950,9.1950,200
ABI,20150414,9.1950,9.1950,9.1950,9.1950,0
ABI,20150415,9.1950,9.1950,9.1950,9.1950,0
ABI,20150416,9.1950,9.1950,9.1950,9.1950,0
ABI,20150417,8.3193,8.3193,8.3193,8.3193,200
ABI,20150420,8.3193,8.3193,8.3193,8.3193,0
ABI,20150421,7.6625,7.6625,7.6625,7.6625,100
ABI,20150422,7.6625,7.6625,7.6625,7.6625,0
ABI,20150423,7.6625,7.6625,7.6625,7.6625,0
ABI,20150424,7.6625,7.6625,7.6625,7.6625,0
ABI,20150427,7.6625,7.6625,7.6625,7.6625,0
ABI,20150504,7.6625,7.6625,7.6625,7.6625,0
ABI,20150505,7.6625,7.6625,7.6625,7.6625,0
ABI,20150506,7.6625,7.6625,7.6625,7.6625,0
ABI,20150507,7.6625,7.6625,7.6625,7.6625,0
ABI,20150508,7.6625,7.6625,7.6625,7.6625,0
ABI,20150511,8.3923,8.3923,8.3922,8.3922,100
ABI,20150512,9.1949,9.1949,7.6624,7.6625,200
ABI,20150513,8.4652,8.4652,8.4652,8.4652,0
ABI,20150514,8.4652,8.4652,8.4652,8.4652,0
ABI,20150515,7.8084,7.8084,7.8084,7.8084,100
ABI,20150518,7.8084,7.8084,7.8084,7.8084,0
ABI,20150519,8.0273,8.0274,8.0273,8.0274,3000
ABI,20150520,8.0274,8.0274,8.0274,8.0274,200
ABI,20150521,8.0274,8.0274,8.0274,8.0274,0
ABI,20150522,8.0274,8.0274,8.0274,8.0274,0
ABI,20150525,8.1004,8.1004,8.1003,8.1003,2000
ABI,20150526,8.1003,8.1003,8.1003,8.1003,0
ABI,20150527,8.1733,8.1733,8.0273,8.0274,4500
ABI,20150528,8.0274,8.0274,8.0274,8.0274,5000
ABI,20150529,8.0274,8.0274,8.0274,8.0274,8000
ABI,20150601,8.0274,8.0274,8.0274,8.0274,1000
ABI,20150602,8.0274,8.1004,8.0274,8.0274,11000
ABI,20150603,8.0274,8.0274,8.0274,8.0274,0
ABI,20150604,8.0274,8.0274,8.0274,8.0274,0
ABI,20150605,8.0274,8.0274,8.0274,8.0274,0
ABI,20150608,8.0274,8.0274,8.0274,8.0274,2500
ABI,20150609,8.0274,8.0274,8.0274,8.0274,10000
ABI,20150610,8.0274,8.0274,8.0274,8.0274,0
ABI,20150611,8.0274,8.0274,8.0274,8.0274,0
ABI,20150612,8.0274,8.0274,8.0274,8.0274,54100
ABI,20150615,8.0274,8.0274,8.0274,8.0274,10
ABI,20150616,8.1734,8.1734,8.0274,8.0274,10500
ABI,20150617,8.0274,8.0274,8.0274,8.0274,16000
ABI,20150618,8.0274,8.0274,8.0274,8.0274,0
ABI,20150619,8.0274,8.0274,8.0274,8.0274,0
ABI,20150622,8.0274,8.0274,8.0274,8.0274,0
ABI,20150623,8.0274,8.0274,8.0274,8.0274,0
ABI,20150624,8.0274,8.0274,8.0274,8.0274,1000
ABI,20150625,8.0274,8.0274,8.0274,8.0274,0
ABI,20150626,8.0274,8.0274,8.0274,8.0274,0
ABI,20150629,8.0274,8.0274,8.0274,8.0274,0
ABI,20150630,8.0274,8.0274,8.0274,8.0274,0
ABI,20150701,6.8598,8.3923,6.8598,8.3922,700
ABI,20150702,8.1003,8.1003,8.1003,8.1003,0
ABI,20150703,8.0273,8.0273,7.8814,7.8814,3400
ABI,20150706,7.9544,7.9544,7.9544,7.9544,0
ABI,20150707,8.0274,8.1004,8.0274,8.1003,1400
ABI,20150708,8.1003,8.7571,8.1003,8.7571,11900
ABI,20150709,8.7571,8.7571,8.7571,8.7571,4000
ABI,20150710,8.7571,8.7571,8.7571,8.7571,13200
ABI,20150713,8.8301,10.0707,8.8301,10.0707,66300
ABI,20150714,10.8005,10.9464,10.6545,10.8734,52855
ABI,20150715,11.6761,11.6761,10.8734,10.8734,1100
ABI,20150716,9.3409,10.2896,9.3409,10.1437,18800
ABI,20150717,8.7572,9.9248,8.7572,9.8517,6300
ABI,20150720,8.6111,8.9030,8.6111,8.6112,8400
ABI,20150721,8.6112,8.7572,8.6112,8.6112,5900
ABI,20150722,8.4652,8.4652,8.4652,8.4652,400
ABI,20150723,8.5382,8.5382,8.5382,8.5382,200
ABI,20150724,8.6842,8.6842,8.5382,8.5382,10100
ABI,20150727,8.6112,8.6112,8.4652,8.4652,8700
ABI,20150728,8.5382,8.5382,8.5382,8.5382,0
ABI,20150729,8.3922,8.3922,8.3922,8.3922,5600
ABI,20150730,8.1003,8.1733,8.0273,8.1733,2100
ABI,20150731,8.7571,8.7571,8.7571,8.7571,1100
ABI,20150803,8.7571,8.7571,8.7571,8.7571,5000
ABI,20150804,8.7571,8.7571,8.7571,8.7571,0
ABI,20150805,8.7571,8.7571,8.7571,8.7571,0
ABI,20150806,8.7571,8.7571,8.7571,8.7571,0
ABI,20150807,8.3922,8.3922,8.3922,8.3922,900
ABI,20150810,8.4652,8.7571,8.4652,8.7571,24300
ABI,20150811,8.8301,8.8301,8.8301,8.8301,3000
ABI,20150812,8.7571,8.9031,8.7571,8.9031,10700
ABI,20150813,8.7571,8.7571,8.6112,8.6112,11000
ABI,20150814,8.6112,8.6112,8.6112,8.6112,0
ABI,20150817,8.6112,8.6112,8.6112,8.6112,0
ABI,20150818,8.3923,8.3923,8.3922,8.3922,900
ABI,20150819,8.3922,8.3922,8.3922,8.3922,0
ABI,20150820,8.6841,8.6841,8.6841,8.6841,3000
ABI,20150821,8.1733,8.1733,7.8814,8.0274,8600
ABI,20150824,7.8085,8.1004,7.8085,8.1003,5000
ABI,20150825,7.9543,7.9544,7.9543,7.9544,0
ABI,20150826,8.1733,8.1733,8.1733,8.1733,11000
ABI,20150827,8.1733,8.3922,8.1733,8.2463,5300
ABI,20150828,8.3193,8.4652,8.3193,8.4652,13000
ABI,20150831,8.3922,8.7571,8.3922,8.3922,18300
ABI,20150901,8.7571,9.4868,8.7571,8.8301,13900
ABI,20150903,9.4869,9.4869,9.4869,9.4869,100
ABI,20150904,8.3923,8.9761,8.1733,8.9760,4100
ABI,20150907,8.7571,8.7571,8.7571,8.7571,111
ABI,20150908,8.8301,8.8301,8.8301,8.8301,110
ABI,20150909,8.8301,8.8301,8.8301,8.8301,0
ABI,20150910,8.8301,8.8301,8.8301,8.8301,0
ABI,20150911,8.8301,10.1437,8.8301,9.1220,9100
ABI,20150914,9.4139,9.4139,9.0490,9.0490,3100
ABI,20150915,9.1950,9.1950,9.1950,9.1950,100
ABI,20150916,9.2680,9.2680,9.1220,9.1220,1100
ABI,20150917,9.1950,10.4356,9.1950,9.1950,8100
ABI,20150918,9.4139,9.4139,8.7571,9.1220,4400
ABI,20150921,9.1220,9.4139,9.1220,9.4139,8300
ABI,20150922,9.4139,9.4139,9.2679,9.3409,4000
ABI,20150923,9.8517,9.8517,9.3409,9.3409,3300
ABI,20150924,9.8517,9.8517,9.1220,9.4869,19400
ABI,20150925,9.5599,9.5599,9.4869,9.4869,1500
ABI,20150928,9.4869,10.2167,9.4869,9.4869,6400
ABI,20150929,9.9248,10.5815,9.2679,9.2679,1400
ABI,20150930,9.4868,10.1436,9.4139,9.4139,4000
ABI,20151001,9.9247,9.9247,9.1220,9.5598,6200
ABI,20151002,9.8517,9.8517,8.3922,8.6112,72600
ABI,20151005,8.6112,9.1950,8.6112,9.1950,30530
ABI,20151006,9.1220,9.4869,9.1220,9.4869,10200
ABI,20151007,9.3409,9.3409,9.1220,9.1220,300
ABI,20151008,9.2680,9.3409,9.1220,9.1220,700
ABI,20151009,9.1950,9.1950,9.1950,9.1950,200
ABI,20151012,9.1950,9.3410,9.1220,9.2679,20900
ABI,20151013,9.1949,9.3409,8.9760,9.3409,5300
ABI,20151014,9.4139,9.8517,9.4139,9.6328,29800
ABI,20151015,10.1436,10.1436,9.9977,10.0707,7300
ABI,20151016,10.5086,10.5086,10.0707,10.0707,1300
ABI,20151019,9.9247,9.9247,9.9247,9.9247,800
ABI,20151020,10.1436,10.2166,10.0707,10.0707,2400
ABI,20151021,10.5086,10.5086,10.2166,10.2166,2110
ABI,20151022,10.5085,10.5085,10.5085,10.5085,600
ABI,20151023,10.8004,10.8004,10.2166,10.2166,1600
ABI,20151026,10.7274,10.7274,9.5598,10.2166,3200
ABI,20151027,10.5085,10.5085,9.8517,9.8517,1400
ABI,20151028,10.3625,10.3625,10.2166,10.2896,600
ABI,20151029,10.5085,10.5085,10.2166,10.2166,1100
ABI,20151030,10.2166,10.2166,10.2166,10.2166,0
ABI,20151102,10.0706,10.1437,10.0706,10.1437,300
ABI,20151103,10.2167,10.2167,10.2166,10.2166,100
ABI,20151104,10.2166,10.2166,9.7787,10.0707,2900
ABI,20151105,10.2167,10.2167,8.4652,9.8517,1100
ABI,20151106,10.1436,10.1437,10.1436,10.1437,110
ABI,20151109,10.1437,10.1437,10.1437,10.1437,0
ABI,20151110,9.9977,9.9977,9.4869,9.8517,4910
ABI,20151111,10.0706,10.0706,9.4868,9.4869,4300
ABI,20151112,10.8005,10.8005,9.4869,9.4869,2700
ABI,20151113,9.5599,9.5599,9.5598,9.5598,2500
ABI,20151116,9.5598,9.5598,9.4868,9.4869,4600
ABI,20151117,10.1437,10.1437,10.1437,10.1437,100
ABI,20151118,10.9464,10.9464,10.9464,10.9464,100
ABI,20151119,10.9464,10.9464,10.9464,10.9464,0
ABI,20151120,10.9464,10.9464,10.9464,10.9464,0
ABI,20151123,9.4869,9.4869,9.4869,9.4869,100
ABI,20151124,9.4869,9.6329,9.4869,9.4869,6300
ABI,20151125,9.6329,10.2167,9.6329,10.2166,300
ABI,20151126,10.3626,10.3626,9.9247,9.9247,700
ABI,20151127,10.2166,10.2166,9.4868,9.4869,2420
ABI,20151130,10.0707,10.0707,10.0707,10.0707,100
ABI,20151201,8.6112,9.9247,8.6112,9.9247,300
ABI,20151202,8.1003,9.8517,8.1003,9.6328,500
ABI,20151203,7.7354,9.4869,7.7354,9.4869,700
ABI,20151204,8.1004,9.3409,8.1004,8.7571,300
ABI,20151207,7.4435,9.8517,7.4435,8.6112,500
ABI,20151208,8.9031,9.4869,8.9031,9.4869,200
ABI,20151209,8.1004,9.1950,8.1004,9.1220,400
ABI,20151210,7.5895,8.9031,7.5895,8.9031,1500
ABI,20151211,7.5166,8.9031,7.5166,8.7571,2100
ABI,20151214,8.7571,9.4869,8.7571,9.4869,200
ABI,20151215,9.1950,9.1950,9.1220,9.1220,1200
ABI,20151216,8.6841,9.4869,8.6841,9.4869,800
ABI,20151217,9.1950,9.1950,9.0490,9.0490,2100
ABI,20151218,8.6111,9.1220,8.6111,8.9031,2300
ABI,20151221,8.6112,8.9031,8.6112,8.9031,2200
ABI,20151222,9.4869,9.4869,9.1220,9.3409,10100
ABI,20151223,8.8301,8.8301,8.7571,8.7571,5500
ABI,20151224,9.3409,9.3409,9.3409,9.3409,100
ABI,20151225,9.3409,9.3409,9.3409,9.3409,200
ABI,20151228,9.3409,9.3409,9.3409,9.3409,0
ABI,20151229,9.4869,9.4869,9.3409,9.3409,1800
ABI,20151230,9.1949,9.1949,9.1220,9.1220,18800
ABI,20151231,9.4869,9.4869,9.4139,9.4139,1100
ABI,20160104,9.3409,9.4139,9.3409,9.4139,2400
ABI,20160105,9.3409,9.4139,9.3409,9.4139,1400
ABI,20160106,9.2679,9.3409,9.1950,9.3409,6200
ABI,20160107,9.2679,9.2679,9.2679,9.2679,0
ABI,20160108,10.0706,10.0707,10.0706,10.0707,100
ABI,20160111,9.4869,9.4869,9.4139,9.4139,1000
ABI,20160112,9.4869,9.4869,9.4869,9.4869,0
ABI,20160113,9.4869,10.3626,9.4869,10.3626,200
ABI,20160114,9.9247,9.9247,9.9247,9.9247,0
ABI,20160115,8.8301,8.8301,8.8301,8.8301,1000
ABI,20160118,8.7571,9.4869,8.7571,9.4869,200
ABI,20160119,9.4869,9.4869,9.4869,9.4869,100
ABI,20160120,9.4869,9.4869,9.4869,9.4869,900
ABI,20160121,9.4869,9.4869,9.4869,9.4869,1000
ABI,20160122,9.4869,9.4869,9.4869,9.4869,0
ABI,20160125,9.7788,9.7788,9.7788,9.7788,100
ABI,20160126,9.2680,9.2680,9.1220,9.1220,2400
ABI,20160127,9.4869,9.5599,9.4869,9.5598,400
ABI,20160128,8.2462,8.2463,8.2462,8.2463,2000
ABI,20160129,9.4139,9.4139,9.1950,9.1950,600
ABI,20160201,9.6329,9.6329,9.6328,9.6328,100
ABI,20160202,9.6328,9.6328,9.6328,9.6328,0
ABI,20160203,9.6328,9.6328,9.6328,9.6328,0
ABI,20160204,9.1220,9.1220,9.1220,9.1220,1600
ABI,20160205,9.1220,9.5599,9.1220,9.1220,2700
ABI,20160215,9.4869,9.4869,9.4869,9.4869,100
ABI,20160216,9.3409,9.3409,9.3409,9.3409,1000
ABI,20160217,9.1220,9.1220,9.1220,9.1220,500
ABI,20160218,9.6328,9.6328,9.6328,9.6328,100
ABI,20160219,9.6328,9.6328,9.6328,9.6328,0
ABI,20160222,9.6328,9.6328,9.6328,9.6328,0
ABI,20160223,9.6328,9.6328,9.6328,9.6328,0
ABI,20160224,9.9977,9.9977,9.2679,9.2679,600
ABI,20160225,9.8517,9.8517,9.8517,9.8517,100
ABI,20160226,9.8517,9.8517,9.8517,9.8517,0
ABI,20160229,10.0706,10.0706,9.4868,9.7788,3600
ABI,20160301,9.4139,9.4869,9.4139,9.4139,1200
ABI,20160302,9.6328,9.6328,9.5598,9.5598,1100
ABI,20160303,9.6328,9.6328,9.5598,9.5598,3200
ABI,20160304,9.6328,9.8517,9.6328,9.6328,1600
ABI,20160307,10.2166,10.2166,9.7058,9.7058,7200
ABI,20160308,9.7788,9.7788,9.7788,9.7788,5600
ABI,20160309,9.7788,9.7788,9.7788,9.7788,4700
ABI,20160310,9.8518,10.0707,9.8518,10.0707,5300
ABI,20160311,10.0707,10.0707,9.9977,9.9977,7200
ABI,20160314,9.9977,9.9977,9.9977,9.9977,1000
ABI,20160315,10.3976,10.3976,9.4378,9.4378,11100
ABI,20160316,9.5978,9.5978,9.4378,9.4378,4400
ABI,20160317,10.3976,10.3976,9.2778,9.2779,21000
ABI,20160318,10.7176,10.7176,9.2779,9.9977,17800
ABI,20160321,10.1577,10.1577,9.9977,10.1577,800
ABI,20160322,10.5576,10.5576,9.9977,9.9977,3100
ABI,20160323,9.9177,9.9177,9.9177,9.9177,5500
ABI,20160324,9.9177,9.9177,9.9177,9.9177,1300
ABI,20160325,10.3976,10.3976,10.3976,10.3976,100
ABI,20160328,10.1577,10.1577,10.0777,10.0777,1800
ABI,20160329,10.1577,10.1577,10.1577,10.1577,0
ABI,20160330,10.1577,11.6774,10.1577,11.6773,19600
ABI,20160331,11.9972,12.5571,11.7573,12.3172,66720
ABI,20160401,10.7975,12.3172,10.7975,12.3172,400
ABI,20160404,11.5974,11.5974,11.0375,11.0375,4700
ABI,20160405,10.2377,10.9575,10.0777,10.8775,2800
ABI,20160406,11.0375,11.0375,9.5978,9.5978,1120
ABI,20160407,11.0375,11.1974,11.0375,11.1974,7700
ABI,20160408,10.7975,11.1174,10.7975,10.7975,5610
ABI,20160411,11.1174,11.7573,11.1174,11.2774,19410
ABI,20160412,11.7573,11.7573,11.7573,11.7573,100
ABI,20160413,11.6773,11.6773,11.6773,11.6773,400
ABI,20160414,11.0374,11.1174,10.7975,10.7975,27600
ABI,20160415,10.9575,10.9575,10.8775,10.8775,2500
ABI,20160419,11.1974,11.2774,11.1974,11.2774,3600
ABI,20160420,11.1974,11.2774,11.1974,11.2774,11000
ABI,20160421,11.1974,11.5174,11.1974,11.5174,3300
ABI,20160422,11.4374,11.4374,11.4374,11.4374,7800
ABI,20160425,11.4374,11.4374,11.4374,11.4374,0
ABI,20160426,10.9575,11.1975,10.9575,11.1974,10100
ABI,20160427,11.2774,12.7970,11.2774,12.3971,96690
ABI,20160428,12.4771,12.7971,12.3171,12.7971,74340
ABI,20160429,12.7971,13.5169,12.7971,13.5169,27910
ABI,20160504,12.9570,12.9570,12.8770,12.8770,3000
ABI,20160505,13.1969,13.2769,13.1969,13.1970,3400
ABI,20160506,13.1970,13.1970,12.6371,12.6371,8900
ABI,20160509,12.3172,12.3972,12.1572,12.3971,4500
ABI,20160510,12.7170,12.7971,12.7170,12.7971,10200
ABI,20160511,12.9571,13.1970,12.9571,13.1970,3000
ABI,20160512,13.4369,13.4369,13.1970,13.1970,1110
ABI,20160513,12.7971,13.1170,12.3972,12.7971,40400
ABI,20160516,12.7171,12.7971,12.4772,12.7971,9600
ABI,20160517,12.3972,12.3972,12.1572,12.1572,1010
ABI,20160518,12.3971,12.5571,12.3971,12.5571,7400
ABI,20160519,12.7171,12.7970,12.6371,12.6371,70100
ABI,20160520,12.7971,13.1970,12.7171,13.1970,42630
ABI,20160523,13.5969,13.7569,12.7171,13.7568,9200
ABI,20160524,13.2769,13.6769,13.2769,13.6769,3601
ABI,20160525,13.5969,13.8369,13.5969,13.8368,8000
ABI,20160526,13.7568,13.8368,13.5969,13.8368,16700
ABI,20160527,13.7568,13.8368,13.7568,13.8368,3200
ABI,20160530,13.7568,13.7568,13.7568,13.7568,0
ABI,20160531,13.6768,13.9168,13.6768,13.9168,2400
ABI,20160601,13.7568,13.7568,13.7568,13.7568,100
ABI,20160602,13.7568,13.7568,13.7568,13.7568,800
ABI,20160603,13.8368,13.9968,13.8368,13.9968,16300
ABI,20160606,14.3167,14.3967,13.1970,13.5969,900
ABI,20160607,13.5969,13.6769,13.5969,13.6769,2100
ABI,20160608,13.5969,13.5969,13.5969,13.5969,0
ABI,20160609,14.3967,15.1965,14.3967,15.1965,16400
ABI,20160610,15.3565,15.3565,13.9968,14.3967,25800
ABI,20160613,14.0768,14.0768,13.9968,14.0768,14100
ABI,20160614,13.9968,14.1568,13.9968,14.0768,16000
ABI,20160615,14.0768,14.2368,14.0768,14.2367,4831
ABI,20160616,14.2367,14.2367,14.2367,14.2367,200
ABI,20160617,14.2367,14.3967,14.2367,14.3967,8000
ABI,20160620,14.7966,14.8766,14.3967,14.5567,19800
ABI,20160621,14.6367,14.9566,14.6367,14.9566,10800
ABI,20160622,14.7966,14.7966,14.7966,14.7966,10
ABI,20160623,14.7966,15.2765,14.7966,15.2765,12100
ABI,20160624,15.1965,15.1965,14.7966,15.0365,13900
ABI,20160627,15.3564,15.3564,14.3966,14.3967,400
ABI,20160628,15.1965,15.2765,15.1965,15.2765,5000
ABI,20160629,15.2765,15.5164,15.2765,15.5164,4500
ABI,20160630,15.4364,15.5964,15.4364,15.4365,7300
ABI,20160701,15.5165,15.5165,15.5164,15.5164,0
ABI,20160704,15.3564,15.3564,15.1965,15.2765,3510
ABI,20160705,15.5164,16.3962,15.5164,16.3962,12310
ABI,20160706,15.9963,16.1563,15.9963,15.9963,2700
ABI,20160707,16.1563,16.6362,16.0763,16.0763,5242
ABI,20160708,16.3162,16.3162,16.3162,16.3162,0
ABI,20160711,16.3162,16.3162,16.0763,16.0763,2000
ABI,20160712,16.0763,16.0763,15.5964,15.5964,10400
ABI,20160713,15.9963,15.9963,15.5964,15.8364,2300
ABI,20160714,15.5965,15.5965,15.5964,15.5964,500
ABI,20160715,15.1965,15.1965,15.0365,15.1165,3900
ABI,20160718,15.1165,16.3962,14.7166,14.7166,3900
ABI,20160719,15.1965,15.1965,15.1965,15.1965,100
ABI,20160720,15.9963,15.9963,15.9963,15.9963,100
ABI,20160721,16.3962,16.3962,14.4767,14.4767,200
ABI,20160722,15.9964,15.9964,14.4767,15.0365,800
ABI,20160725,15.0365,15.9963,14.7966,15.1965,73500
ABI,20160726,15.5964,15.5964,14.5566,15.5964,11800
ABI,20160727,15.9963,15.9963,14.7966,14.7966,4200
ABI,20160728,15.8364,16.2363,15.5164,15.9963,8810
ABI,20160729,15.9163,16.3962,14.7966,16.3962,5900
ABI,20160801,16.2362,16.3962,15.5964,15.5964,40610
ABI,20160802,15.2765,15.2765,14.7966,14.7966,1808
ABI,20160803,16.3962,16.3962,15.6764,15.6764,11400
ABI,20160804,16.2363,16.2363,15.8364,15.8364,16700
ABI,20160805,15.9964,15.9964,15.9963,15.9963,0
ABI,20160808,15.9963,15.9963,15.9963,15.9963,800
ABI,20160809,15.9963,15.9963,15.8363,15.8364,1100
ABI,20160810,15.9964,15.9964,15.2765,15.9163,6200
ABI,20160811,15.6764,15.6764,15.6764,15.6764,0
ABI,20160812,15.6764,16.1563,15.3565,15.9963,8100
ABI,20160815,15.5964,15.5964,15.5964,15.5964,2800
ABI,20160816,15.5964,15.5964,15.1965,15.1965,15110
ABI,20160817,15.1965,15.1965,15.1165,15.1965,15800
ABI,20160818,15.1965,15.1965,15.0365,15.0365,6500
ABI,20160819,14.7966,15.1165,14.7966,15.1165,5200
ABI,20160822,14.3967,15.1965,14.3967,15.1165,900
ABI,20160823,15.1965,15.1965,15.1965,15.1965,100
ABI,20160824,15.5964,15.5964,14.8766,14.8766,3100
ABI,20160825,15.1165,15.1165,15.1165,15.1165,500
ABI,20160826,15.1165,15.1165,15.1165,15.1165,0
ABI,20160829,15.1965,15.3564,14.3967,15.1165,13700
ABI,20160830,14.7966,14.7966,14.3167,14.3167,4200
ABI,20160831,15.1965,15.9963,13.9968,15.1965,11900
ABI,20160901,14.9566,14.9566,14.9566,14.9566,0
ABI,20160905,15.5965,15.8364,15.1965,15.1965,22400
ABI,20160906,15.1965,15.6764,15.1965,15.1965,6700
ABI,20160907,15.5964,15.5964,15.1965,15.1965,1400
ABI,20160908,14.9566,15.1965,14.7966,15.1965,29900
ABI,20160909,15.5164,15.5164,15.0365,15.1165,2700
ABI,20160912,15.1165,15.1165,15.1165,15.1165,0
ABI,20160913,13.9968,14.8766,13.9968,14.7166,5900
ABI,20160914,15.1165,15.1165,15.1165,15.1165,100
ABI,20160915,15.1965,15.5164,14.3967,14.7966,3000
ABI,20160916,14.9566,14.9566,14.9566,14.9566,118
ABI,20160919,14.9566,14.9566,14.9566,14.9566,8
ABI,20160920,15.1965,15.1965,14.7966,14.8766,800
ABI,20160921,15.1965,15.1965,14.2367,14.8766,4624
ABI,20160922,15.1165,15.1165,14.1568,14.7966,17700
ABI,20160923,14.7966,14.7966,14.7966,14.7966,500
ABI,20160926,14.7966,15.0365,14.7966,14.7966,1600
ABI,20160927,14.7966,14.7966,14.7966,14.7966,0
ABI,20160928,14.2367,14.3167,13.9968,13.9968,5700
ABI,20160929,14.7166,14.7166,14.6366,14.6366,400
ABI,20160930,14.7166,14.7966,14.3967,14.7966,9700
ABI,20161003,14.7166,16.7961,14.7166,15.0365,8100
ABI,20161004,15.9163,15.9163,15.1965,15.5164,4210
ABI,20161005,15.9963,15.9963,15.3564,15.3565,1600
ABI,20161006,15.4365,15.9964,14.7966,15.1965,5900
ABI,20161007,15.0365,15.5964,14.7966,15.0365,15300
ABI,20161010,15.0365,15.0365,14.7966,14.7966,7600
ABI,20161011,15.0365,15.0365,14.9566,15.0365,1100
ABI,20161012,15.5964,15.5964,14.7966,14.7966,4600
ABI,20161013,15.5164,15.5164,14.7966,15.0365,3300
ABI,20161014,14.7966,14.7966,14.7966,14.7966,2000
ABI,20161017,15.1965,15.1965,14.7166,14.7166,1100
ABI,20161018,15.1165,16.3962,15.1165,15.1965,7000
ABI,20161019,15.7564,15.8364,14.7966,14.7966,12400
ABI,20161020,16.3962,16.3962,16.3962,16.3962,100
ABI,20161021,14.7966,14.7966,14.7166,14.7166,3800
ABI,20161024,15.0365,15.5964,15.0365,15.0365,2200
ABI,20161025,15.5964,16.4762,15.2764,16.4762,132800
ABI,20161026,16.4762,16.7161,15.9163,15.9163,20802
ABI,20161027,16.9561,16.9561,15.9963,16.5562,10010
