<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
PTI,20160802,27.2945,27.2945,26.8211,26.8211,23200
PTI,20160803,26.8211,26.8211,26.8211,26.8211,48832
PTI,20160804,26.4267,26.8211,24.1390,26.8211,31211
PTI,20160805,26.8211,26.8211,26.7422,26.8211,24200
PTI,20160808,26.8211,26.8211,26.7422,26.7422,57967
PTI,20160809,26.6633,26.6633,26.4267,26.4267,16440
PTI,20160810,26.4267,26.4267,25.2434,26.1900,10801
PTI,20160811,26.4267,26.4267,26.1900,26.1900,36220
PTI,20160812,26.3478,26.8211,26.3478,26.8211,34525
PTI,20160815,26.3478,26.3478,25.2434,25.2434,1100
PTI,20160816,25.2434,25.2434,24.4545,25.2434,3622
PTI,20160817,25.2434,25.2434,25.2434,25.2434,69
PTI,20160818,24.6123,24.6123,22.8768,22.8768,6368
PTI,20160819,22.3246,22.4824,22.3246,22.4824,772
PTI,20160822,22.5613,23.6657,22.4824,23.6657,12980
PTI,20160823,22.8768,23.2713,22.8768,23.2713,243
PTI,20160824,23.6657,23.6657,23.5868,23.5868,3186
PTI,20160825,22.9557,22.9557,22.9557,22.9557,6916
PTI,20160826,23.1135,23.1135,23.0346,23.0346,3310
PTI,20160829,23.1135,23.2713,23.1135,23.2713,1100
PTI,20160830,23.1924,23.1924,23.1135,23.1135,5145
PTI,20160831,23.1135,23.1135,23.1135,23.1135,93
PTI,20160901,23.1135,23.1135,23.1135,23.1135,0
PTI,20160905,22.8768,22.8768,22.8768,22.8768,18700
PTI,20160906,22.8768,23.5079,22.8768,23.5079,500
PTI,20160907,23.5079,23.5079,23.5079,23.5079,30
PTI,20160908,22.8768,22.8768,22.8768,22.8768,1860
PTI,20160909,23.4290,23.6657,23.4290,23.6657,5000
PTI,20160912,23.6657,23.6657,23.6657,23.6657,7986
PTI,20160913,23.6657,23.6657,23.6657,23.6657,5200
PTI,20160914,23.6657,23.6657,23.6657,23.6657,1232
PTI,20160915,23.6657,23.6657,23.6657,23.6657,4883
PTI,20160916,23.6657,23.6657,23.6657,23.6657,29115
PTI,20160919,23.6657,24.0601,23.6657,24.0601,31354
PTI,20160920,23.6657,24.0601,23.6657,23.6657,7715
PTI,20160921,24.4546,24.4546,24.0601,24.0601,2244
PTI,20160922,24.4545,24.4546,24.1390,24.4546,4197
PTI,20160923,24.0602,24.0602,24.0601,24.0601,645
PTI,20160926,24.0601,24.0601,23.6657,24.0601,4126
PTI,20160927,23.6657,23.6657,22.8768,22.8768,5831
PTI,20160928,23.6657,23.6657,23.6657,23.6657,10195
PTI,20160929,23.2713,23.6657,23.2713,23.6657,3906
PTI,20160930,22.8768,22.8768,22.8768,22.8768,420
PTI,20161003,22.8768,23.6657,22.8768,23.6657,11816
PTI,20161004,23.6657,23.7446,23.6657,23.6657,13876
PTI,20161005,26.0323,26.0323,21.6936,24.0601,53920
PTI,20161006,24.0601,24.1390,24.0601,24.0601,25076
PTI,20161007,24.0601,24.4546,24.0601,24.4546,20783
PTI,20161010,24.4546,24.6913,24.4546,24.5334,22817
PTI,20161011,23.6657,24.6912,23.6657,24.6912,3570
PTI,20161012,24.6912,26.0323,24.4545,25.4012,42430
PTI,20161013,26.0323,26.7423,25.2434,25.4012,35369
PTI,20161014,25.6379,25.6379,25.2434,25.6378,11070
PTI,20161017,26.0322,27.6100,25.2434,27.6100,24581
PTI,20161018,28.3200,28.3200,27.3733,27.3733,2678
PTI,20161019,27.2155,27.4522,27.2155,27.4522,10000
PTI,20161020,27.6100,27.6100,26.8211,26.8211,430
PTI,20161021,26.8211,26.8211,26.8211,26.8211,0
PTI,20161024,25.3223,26.8211,25.3223,25.3223,1093
PTI,20161025,25.3223,25.3223,25.2434,25.2434,1319
PTI,20161026,25.2434,26.0323,25.2434,25.3223,1040
PTI,20161027,25.3223,25.3223,24.8490,25.2434,4393
PTI,20161028,25.2434,25.2434,24.8490,24.8490,7333
PTI,20161031,25.2434,25.2434,24.9279,24.9279,3413
PTI,20161101,25.0068,25.1646,22.9558,25.1645,3200
PTI,20161102,25.1645,25.1645,25.1645,25.1645,0
PTI,20161103,25.1645,25.1645,25.1645,25.1645,0
PTI,20161104,25.1645,25.1645,25.1645,25.1645,0
PTI,20161107,25.1645,25.1645,25.1645,25.1645,0
PTI,20161108,23.7446,24.0601,23.7446,23.8235,1200
PTI,20161109,23.7446,23.8235,23.6657,23.8235,7628
PTI,20161110,23.6657,23.6657,23.6657,23.6657,642
PTI,20161111,23.6657,23.6657,21.6936,21.6936,12236
PTI,20161114,21.6936,23.5869,21.6936,23.5868,1588
PTI,20161115,25.5589,25.6378,25.5589,25.6378,5000
PTI,20161116,25.6378,25.6378,25.6378,25.6378,0
PTI,20161117,23.2712,25.9533,23.2712,23.5079,1936
PTI,20161118,23.2712,23.5079,23.2712,23.5079,2229
PTI,20161121,23.6657,24.4546,23.6657,24.4546,3200
PTI,20161122,24.4546,24.4546,24.4546,24.4546,36
PTI,20161123,24.4546,24.4546,24.4546,24.4546,900
PTI,20161124,23.6657,23.6657,23.6657,23.6657,7035
PTI,20161125,22.5613,22.5613,22.5613,22.5613,246
PTI,20161128,22.5613,22.8768,22.5613,22.6402,8800
PTI,20161129,22.6402,22.6402,21.3780,21.6936,3400
PTI,20161130,22.3247,22.4036,22.0880,22.4035,13152
PTI,20161201,22.4035,22.4035,22.4035,22.4035,0
PTI,20161202,22.4035,22.4035,22.4035,22.4035,300
PTI,20161205,21.6146,23.1924,21.6146,23.1924,1100
PTI,20161206,23.1924,23.1924,23.1924,23.1924,0
PTI,20161207,21.2991,24.2968,21.2991,24.2968,1820
PTI,20161208,22.4824,22.4824,22.4035,22.4035,2507
PTI,20161209,24.3756,24.3757,24.3756,24.3757,9500
PTI,20161212,22.1669,22.1669,22.1669,22.1669,100
PTI,20161213,22.4036,22.4036,22.4035,22.4035,100
PTI,20161214,22.8768,22.8768,22.4035,22.4035,3875
PTI,20161215,22.4824,22.4824,22.4824,22.4824,3025
PTI,20161216,22.4035,22.6402,22.4035,22.6402,4674
PTI,20161219,22.8769,22.8769,22.7191,22.7191,2000
PTI,20161220,22.6402,22.6402,22.6402,22.6402,2126
PTI,20161221,22.6402,22.6402,22.6402,22.6402,0
PTI,20161222,22.6402,22.6402,22.6402,22.6402,2600
PTI,20161223,22.6402,22.6402,22.6402,22.6402,600
PTI,20161226,22.6402,22.6402,22.6402,22.6402,834
PTI,20161227,22.6402,22.6402,22.6402,22.6402,1208
PTI,20161228,22.6402,22.6402,22.6402,22.6402,0
PTI,20161229,22.6402,22.6402,22.6402,22.6402,0
PTI,20161230,22.6402,22.6402,22.6402,22.6402,81
PTI,20170103,22.6402,22.6402,22.6402,22.6402,81
PTI,20170104,22.7980,22.8769,22.7980,22.8768,5019
PTI,20170105,22.8768,23.9812,22.8768,23.9812,2520
PTI,20170106,22.8768,23.5868,22.8768,23.5868,1204
PTI,20170109,22.8768,22.8768,22.8768,22.8768,1900
PTI,20170110,23.2712,23.2713,23.2712,23.2713,1722
PTI,20170111,23.2713,23.2713,23.2713,23.2713,7500
PTI,20170112,23.2713,23.2713,23.2713,23.2713,6000
PTI,20170113,22.8769,23.5080,22.8769,23.5079,7700
PTI,20170116,23.5079,23.5079,23.2712,23.2713,12446
PTI,20170117,22.8769,23.5080,22.8769,23.2713,4070
PTI,20170118,23.2713,23.2713,23.2713,23.2713,0
PTI,20170119,23.6657,23.6657,21.5358,21.5358,5200
PTI,20170120,21.5358,21.5358,21.5358,21.5358,0
PTI,20170123,21.7725,21.9302,21.7725,21.9302,5453
PTI,20170124,21.9302,22.0880,21.7724,21.7724,7246
PTI,20170125,21.6935,21.9302,21.6935,21.7724,16860
PTI,20170202,21.2991,21.7724,21.2991,21.7724,34500
PTI,20170203,21.7724,21.7724,21.7724,21.7724,0
PTI,20170206,21.7724,21.7724,21.7724,21.7724,0
PTI,20170207,22.2457,22.2458,22.2457,22.2458,600
PTI,20170208,21.7725,21.7725,21.7724,21.7724,517
PTI,20170209,21.7724,21.7724,21.7724,21.7724,0
PTI,20170210,21.7724,21.7724,21.7724,21.7724,53
PTI,20170213,22.0879,22.0880,22.0879,22.0880,2000
PTI,20170214,21.2991,21.2991,21.2991,21.2991,2000
PTI,20170215,22.0880,22.0880,22.0880,22.0880,2900
PTI,20170216,22.0091,22.0091,22.0091,22.0091,1000
PTI,20170217,22.0091,22.0091,22.0091,22.0091,0
PTI,20170220,22.0091,22.0091,22.0091,22.0091,0
PTI,20170221,22.0091,22.0880,22.0091,22.0880,3000
PTI,20170222,22.0880,22.0880,22.0880,22.0880,0
PTI,20170223,22.0880,22.0880,22.0880,22.0880,107
PTI,20170224,21.4569,21.4569,21.3780,21.3780,423
PTI,20170227,21.3780,21.3780,21.3780,21.3780,0
PTI,20170228,21.3780,21.3780,21.3780,21.3780,7
PTI,20170301,21.3780,21.3780,21.3780,21.3780,500
PTI,20170302,21.4569,21.5358,21.4569,21.5358,4500
PTI,20170303,21.4569,21.4569,21.4569,21.4569,100
PTI,20170306,21.4569,21.4569,21.4569,21.4569,0
PTI,20170307,21.4569,21.4569,21.4569,21.4569,400
PTI,20170308,21.4569,21.4569,21.4569,21.4569,0
PTI,20170309,21.6936,22.3246,21.6936,22.3246,5244
PTI,20170310,22.3246,22.3246,22.3246,22.3246,0
PTI,20170313,22.8768,22.8768,22.8768,22.8768,15100
PTI,20170314,22.8768,22.8768,22.8768,22.8768,2220
PTI,20170315,22.8768,22.8768,22.8768,22.8768,3000
PTI,20170316,20.6680,22.8768,20.6680,22.8768,2320
PTI,20170317,22.8768,22.8768,22.8768,22.8768,0
PTI,20170320,22.8768,22.8768,22.8768,22.8768,1
PTI,20170321,22.8768,22.8768,22.8768,22.8768,98
PTI,20170322,22.8768,22.8768,22.8768,22.8768,66
PTI,20170323,22.8768,22.8768,22.8768,22.8768,0
PTI,20170324,22.8768,22.8768,22.8768,22.8768,20
PTI,20170327,22.8768,22.8768,22.8768,22.8768,0
PTI,20170328,22.7979,22.7980,22.7979,22.7980,3200
PTI,20170329,22.7191,22.7980,21.3781,22.7980,1598
PTI,20170330,22.6402,22.7191,22.6402,22.7191,700
PTI,20170331,20.9836,22.4824,20.9047,22.4824,1050
PTI,20170403,20.9836,22.8768,20.9836,22.8768,8705
PTI,20170404,20.9047,20.9047,20.9047,20.9047,6700
PTI,20170405,21.2991,22.0880,21.2991,22.0880,2096
PTI,20170407,22.0880,22.0880,22.0880,22.0880,0
PTI,20170410,22.4824,22.4824,22.0880,22.0880,2820
PTI,20170411,22.1669,22.1669,22.1669,22.1669,600
PTI,20170412,22.0880,22.0880,22.0880,22.0880,13600
PTI,20170413,22.0880,22.0880,22.0880,22.0880,1
PTI,20170414,20.9836,22.4824,20.9836,22.4824,9200
PTI,20170417,22.0880,22.8768,20.6680,21.2991,14440
PTI,20170418,20.1158,20.1158,20.1158,20.1158,135
PTI,20170419,20.6680,20.6680,20.5102,20.5103,4000
PTI,20170420,20.5103,20.5103,20.5103,20.5103,70
PTI,20170421,20.5103,20.5103,20.5103,20.5103,296
PTI,20170424,20.5103,20.5103,20.5103,20.5103,0
PTI,20170425,20.5103,20.5103,20.5103,20.5103,100
PTI,20170426,18.4593,18.4593,18.4592,18.4592,2000
PTI,20170427,20.1947,20.1947,20.1947,20.1947,122
PTI,20170428,22.0091,22.0880,22.0091,22.0880,2200
PTI,20170503,22.0091,22.0880,22.0091,22.0880,900
PTI,20170504,22.0880,22.0880,22.0880,22.0880,0
PTI,20170505,22.0880,22.0880,22.0880,22.0880,85
PTI,20170508,22.0880,22.0880,22.0880,22.0880,99
PTI,20170509,20.5103,22.0880,19.9581,22.0880,2870
PTI,20170510,22.0880,22.0880,22.0880,22.0880,0
PTI,20170511,21.9302,21.9302,21.9302,21.9302,900
PTI,20170512,21.2991,21.2991,20.5891,20.5892,1735
PTI,20170515,21.9303,21.9303,21.9302,21.9302,571
PTI,20170516,20.4314,20.4314,20.4314,20.4314,290
PTI,20170517,22.0091,22.0091,22.0091,22.0091,124
PTI,20170518,22.0091,22.0091,22.0091,22.0091,0
PTI,20170519,20.3525,20.5103,20.3525,20.4314,5196
PTI,20170522,20.4314,21.7725,20.3525,21.6147,4530
PTI,20170523,21.0625,21.0625,19.5637,20.1158,3399
PTI,20170524,21.0624,21.0624,20.5102,20.5103,3481
PTI,20170525,20.7470,20.9047,18.9326,18.9326,3830
PTI,20170526,20.7470,20.7470,19.0903,19.0903,1102
PTI,20170529,19.2481,19.2481,19.2481,19.2481,2600
PTI,20170530,19.2481,19.2481,19.2481,19.2481,0
PTI,20170531,21.0625,21.0625,21.0625,21.0625,120
PTI,20170601,19.4848,21.6147,19.4848,21.6147,1500
PTI,20170602,19.5637,21.7725,19.5637,19.8792,4100
PTI,20170605,19.8792,19.8792,19.8792,19.8792,0
PTI,20170606,19.4059,19.4848,19.4059,19.4848,700
PTI,20170607,18.7386,21.1431,18.7386,19.4854,5320
PTI,20170608,19.4854,19.4854,19.4854,19.4854,0
PTI,20170609,21.3096,21.3925,18.7392,18.7392,1875
PTI,20170612,20.4805,20.4805,19.3196,19.3196,2661
PTI,20170613,20.6463,20.7292,19.6513,19.6513,528
PTI,20170614,19.6513,21.0609,19.6513,21.0608,290
PTI,20170615,21.0608,21.0608,21.0608,21.0608,0
PTI,20170616,21.4754,21.4754,21.4754,21.4754,100
PTI,20170619,19.6512,21.3925,19.6512,21.3925,460
PTI,20170620,21.3925,21.3925,21.3925,21.3925,0
PTI,20170621,19.3196,20.1487,19.3196,19.4854,7819
PTI,20170622,21.1437,21.1438,21.1437,21.1438,100
PTI,20170623,21.1438,21.1438,21.1438,21.1438,56
PTI,20170626,21.1438,21.1438,21.1438,21.1438,0
PTI,20170627,19.2367,19.2367,19.2367,19.2367,199
PTI,20170628,20.2317,20.6463,20.2317,20.6463,3700
PTI,20170629,19.0709,22.3046,19.0709,22.3046,8441
PTI,20170630,22.7192,22.7192,22.7192,22.7192,3100
PTI,20170703,22.2217,22.5534,22.2217,22.5533,618
PTI,20170704,20.3146,22.3046,20.3146,22.3046,200
PTI,20170705,22.3046,22.3046,22.3046,22.3046,0
PTI,20170706,20.2317,20.3146,20.1488,20.3146,1700
PTI,20170707,21.2267,21.2267,19.5683,21.2267,5653
PTI,20170710,21.2267,21.2267,21.2267,21.2267,0
PTI,20170711,19.9829,19.9829,19.9829,19.9829,199
PTI,20170712,21.1437,21.1437,20.9779,21.0608,10936
PTI,20170713,20.7291,20.7292,20.7291,20.7292,9867
PTI,20170714,20.7292,20.7292,20.7292,20.7292,5380
PTI,20170717,20.7292,20.7292,20.7292,20.7292,5044
PTI,20170718,20.7292,20.7292,20.7292,20.7292,0
PTI,20170719,19.2367,19.2367,19.2367,19.2367,564
PTI,20170720,19.0709,19.0709,19.0708,19.0708,654
PTI,20170721,19.4854,19.4854,18.2416,19.4854,1723
PTI,20170724,20.5633,20.6462,19.4854,19.4854,400
PTI,20170725,20.3975,21.0608,19.3196,19.3196,12162
PTI,20170726,19.3196,19.3196,19.3196,19.3196,0
PTI,20170727,19.4854,20.3146,19.4854,20.3146,1230
PTI,20170728,19.4854,21.0609,19.4854,20.7292,1262
PTI,20170731,20.7292,20.7292,20.7292,20.7292,0
PTI,20170801,19.5684,19.6513,18.7392,19.5683,6420
PTI,20170802,19.7341,19.7341,19.4854,19.4854,592
PTI,20170803,19.4854,19.4854,19.4854,19.4854,8
PTI,20170804,19.5683,19.5683,19.4854,19.5683,500
PTI,20170807,19.5683,19.5683,19.5683,19.5683,400
PTI,20170808,18.8221,19.7342,18.8221,19.7342,430
PTI,20170809,19.9000,19.9000,19.9000,19.9000,4900
PTI,20170810,19.9000,19.9000,19.9000,19.9000,0
PTI,20170811,19.7342,19.9000,19.7342,19.9000,600
PTI,20170814,19.9000,19.9000,19.9000,19.9000,0
PTI,20170815,19.1537,19.1537,19.0708,19.0708,303
PTI,20170816,19.0708,19.0708,19.0708,19.0708,2711
PTI,20170817,19.0708,19.0708,19.0708,19.0708,50
PTI,20170818,18.8221,19.0708,18.8221,19.0708,6645
PTI,20170821,19.0708,19.0708,19.0708,19.0708,2500
PTI,20170822,18.6562,18.6563,18.6562,18.6563,330
PTI,20170823,18.6563,18.6563,18.6563,18.6563,0
PTI,20170824,18.6563,19.0709,18.6563,19.0708,1634
PTI,20170825,19.0708,19.0708,19.0708,19.0708,0
PTI,20170828,18.4075,18.6563,18.4075,18.6563,5200
PTI,20170829,18.6563,19.0709,18.6563,18.6563,7230
PTI,20170830,19.4855,19.4855,19.4854,19.4854,200
PTI,20170831,19.9000,20.5633,19.0708,19.0708,855054
PTI,20170901,19.0708,19.0708,19.0708,19.0708,0
PTI,20170905,19.7341,19.7342,19.7341,19.7342,400
PTI,20170906,19.1538,19.4854,19.1538,19.4854,8500
PTI,20170907,19.4854,19.4854,19.4854,19.4854,0
PTI,20170908,19.4854,19.4854,19.4854,19.4854,0
PTI,20170911,19.4854,19.4854,19.0708,19.0708,1440
PTI,20170912,19.0708,19.4854,19.0708,19.4854,1798
PTI,20170913,19.0708,19.0708,19.0708,19.0708,200
PTI,20170914,19.0708,19.0708,19.0708,19.0708,2811
PTI,20170915,19.0708,19.0708,19.0708,19.0708,8000
PTI,20170918,18.7391,19.0708,18.7391,18.8221,1208
PTI,20170919,18.8221,18.8221,18.8221,18.8221,0
PTI,20170920,18.8221,18.8221,18.8221,18.8221,1000
PTI,20170921,18.7392,19.0709,18.2417,19.0708,23141
PTI,20170922,18.9050,19.0708,18.9050,19.0708,3000
PTI,20170925,19.0708,19.0708,19.0708,19.0708,0
PTI,20170926,19.0708,19.0708,19.0708,19.0708,20
PTI,20170927,17.8271,19.0708,17.8271,19.0708,2620
PTI,20170928,19.0708,19.0708,19.0708,19.0708,5000
PTI,20170929,19.0708,20.9779,19.0708,20.9779,16156
PTI,20171002,20.9779,20.9779,20.9779,20.9779,33
PTI,20171003,19.4854,19.4854,19.0708,19.0708,15699
PTI,20171004,19.0708,19.0708,19.0708,19.0708,0
PTI,20171005,19.0708,19.0708,19.0708,19.0708,1000
PTI,20171006,19.0708,19.0708,19.0708,19.0708,300
PTI,20171009,19.9000,19.9000,19.9000,19.9000,100
PTI,20171010,19.9000,19.9000,19.9000,19.9000,0
PTI,20171011,19.4854,19.5683,19.4854,19.5683,5000
PTI,20171012,19.5683,19.5683,19.5683,19.5683,0
PTI,20171013,19.1537,19.1538,19.1537,19.1538,1000
PTI,20171016,20.4805,20.4805,19.1538,19.1538,300
PTI,20171017,19.1538,19.1538,19.1538,19.1538,0
PTI,20171018,19.1538,19.1538,19.1538,19.1538,0
PTI,20171019,19.9001,19.9001,19.9000,19.9000,100
PTI,20171020,19.9000,19.9000,19.9000,19.9000,128
PTI,20171023,19.4854,19.9000,19.4854,19.9000,5240
PTI,20171024,20.3146,20.3146,19.5683,19.5683,610
PTI,20171025,19.8170,19.9000,19.8170,19.9000,9500
PTI,20171026,19.9000,19.9000,19.9000,19.9000,0
PTI,20171027,19.9000,19.9000,19.9000,19.9000,8400
PTI,20171030,19.9000,19.9000,19.9000,19.9000,3200
PTI,20171031,19.9000,19.9000,19.9000,19.9000,3500
PTI,20171101,18.7392,18.7392,18.7392,18.7392,459
PTI,20171102,18.7392,18.7392,18.7392,18.7392,90
PTI,20171103,18.7392,18.7392,18.7392,18.7392,0
PTI,20171106,18.7392,18.7392,18.7392,18.7392,90
PTI,20171107,18.7392,18.7392,18.7392,18.7392,10
PTI,20171108,18.7392,18.7392,18.7392,18.7392,100
PTI,20171109,18.7392,18.7392,18.7392,18.7392,0
PTI,20171110,18.7392,18.7392,18.7392,18.7392,2100
PTI,20171113,18.4904,18.6563,18.4904,18.6563,17034
PTI,20171114,18.2417,18.2417,17.2467,17.2467,700
PTI,20171115,17.2467,17.2467,17.2467,17.2467,0
PTI,20171116,18.2417,18.5734,18.2417,18.5733,640
PTI,20171117,18.5733,18.5733,18.5733,18.5733,0
PTI,20171120,18.5733,19.9000,18.1587,19.7342,2500
PTI,20171121,19.7342,19.7342,19.7342,19.7342,0
PTI,20171122,18.9879,18.9879,18.2417,18.2417,1200
PTI,20171123,18.2417,18.2417,18.2417,18.2417,30
PTI,20171124,18.2417,18.2417,18.2417,18.2417,70
PTI,20171127,19.2367,19.4855,19.2367,19.4854,5300
PTI,20171128,19.0708,19.0708,19.0708,19.0708,2900
PTI,20171129,18.2416,19.7342,18.2416,19.7342,16000
PTI,20171130,19.7342,19.7342,19.7342,19.7342,0
PTI,20171201,19.5684,19.6513,19.5684,19.6513,1130
PTI,20171204,19.5684,19.5684,19.5683,19.5683,1111
PTI,20171205,19.5683,19.5683,19.5683,19.5683,0
PTI,20171206,19.6512,19.7342,19.6512,19.7342,5100
PTI,20171207,19.6513,19.6513,19.6513,19.6513,2000
PTI,20171208,19.6513,19.6513,19.6513,19.6513,117
PTI,20171211,19.6513,19.6513,19.6513,19.6513,3
PTI,20171212,19.7342,19.7342,19.7342,19.7342,1000
PTI,20171213,19.7342,19.7342,19.7342,19.7342,0
PTI,20171214,19.7342,19.7342,19.7342,19.7342,10000
PTI,20171215,19.5684,19.5684,19.5683,19.5683,100
PTI,20171218,19.5683,19.5683,19.5683,19.5683,0
PTI,20171219,19.5683,19.5683,19.5683,19.5683,0
PTI,20171220,19.5683,19.5683,19.5683,19.5683,0
PTI,20171221,19.5683,19.5683,19.5683,19.5683,8700
PTI,20171222,19.5683,19.5683,19.5683,19.5683,0
PTI,20171225,19.5683,19.5683,19.5683,19.5683,8000
PTI,20171226,19.5683,19.5683,19.5683,19.5683,0
PTI,20171227,19.6512,19.7342,19.6512,19.7342,3610
PTI,20171228,19.7342,19.7342,19.7342,19.7342,72
PTI,20171229,19.4854,19.7342,19.4854,19.7342,4250
PTI,20180102,19.7342,19.7342,19.7342,19.7342,0
PTI,20180103,19.7342,19.7342,19.6513,19.6513,4805
PTI,20180104,19.5684,19.5684,19.5683,19.5683,2500
PTI,20180105,19.4025,19.4025,19.0708,19.0708,9023
PTI,20180108,19.6512,19.7342,19.6512,19.7342,40008
PTI,20180109,19.6513,19.7342,19.6513,19.6513,24000
PTI,20180110,19.6513,19.7342,19.6513,19.7342,25000
PTI,20180111,19.7342,19.7342,19.7342,19.7342,8
PTI,20180112,19.7342,19.7342,19.7342,19.7342,5
PTI,20180115,19.7342,19.7342,19.7342,19.7342,0
PTI,20180116,19.7342,19.7342,19.7342,19.7342,0
PTI,20180117,19.0709,19.0709,19.0708,19.0708,630
PTI,20180118,19.0708,19.0708,19.0708,19.0708,14
PTI,20180119,17.6612,17.6612,17.5783,17.5783,2100
PTI,20180122,19.0708,19.0708,19.0708,19.0708,100
PTI,20180123,19.0708,19.7342,19.0708,19.7342,4810
PTI,20180124,19.7342,20.7292,19.7342,20.7292,8435
PTI,20180125,19.0709,19.0709,19.0708,19.0708,3000
PTI,20180126,19.4854,19.7342,19.4854,19.7342,8000
PTI,20180129,19.4854,19.4854,19.4854,19.4854,4902
PTI,20180130,19.4854,19.4854,19.0708,19.0708,4600
PTI,20180131,19.4854,19.7342,19.4854,19.7342,6510
PTI,20180201,19.0709,19.7342,19.0709,19.7342,1235
PTI,20180202,19.7342,19.7342,19.7342,19.7342,5169
PTI,20180205,19.7342,19.7342,19.7342,19.7342,0
PTI,20180206,17.9929,18.0759,17.9929,17.9929,1230
PTI,20180207,17.9929,17.9929,17.9929,17.9929,0
PTI,20180208,17.9929,17.9929,17.9929,17.9929,0
PTI,20180209,17.9929,17.9929,17.9929,17.9929,0
PTI,20180212,19.6512,19.6513,19.6512,19.6513,200
PTI,20180213,19.6513,19.6513,19.6513,19.6513,0
PTI,20180221,19.6513,19.6513,19.6513,19.6513,0
PTI,20180222,19.6513,19.6513,19.6513,19.6513,0
PTI,20180223,19.6513,19.6513,19.6513,19.6513,0
PTI,20180226,19.6513,19.6513,19.6513,19.6513,70
PTI,20180227,18.4905,18.4905,18.4904,18.4904,199
PTI,20180228,18.4904,19.1538,18.4904,19.1538,4810
PTI,20180301,19.1538,19.1538,17.2467,17.2467,7301
PTI,20180302,17.2467,17.4125,17.2467,17.4125,2110
PTI,20180305,17.4125,18.8221,17.4125,18.8221,4400
PTI,20180306,18.7392,18.7392,18.7392,18.7392,2760
PTI,20180307,17.4954,17.4954,17.4954,17.4954,181
PTI,20180308,18.1587,18.6563,18.1587,18.6563,12100
PTI,20180309,18.6563,18.6563,18.6563,18.6563,84
PTI,20180312,17.4125,19.0709,17.4125,19.0708,3100
PTI,20180313,19.0708,19.0708,19.0708,19.0708,0
PTI,20180314,19.0708,19.0708,19.0708,19.0708,0
PTI,20180315,18.2416,18.2417,18.2416,18.2417,100
PTI,20180316,19.8171,19.8171,19.8171,19.8171,5000
PTI,20180319,19.9000,19.9000,17.9929,18.2417,1895
PTI,20180320,18.2417,18.2417,18.2417,18.2417,0
PTI,20180321,18.2417,18.2417,18.2417,18.2417,0
PTI,20180322,18.2417,18.2417,18.2417,18.2417,0
PTI,20180323,18.2417,18.2417,18.2417,18.2417,0
PTI,20180326,18.4075,18.9880,18.4075,18.9879,2690
PTI,20180327,18.9879,18.9879,18.9879,18.9879,90
PTI,20180328,17.7442,18.2417,17.7442,18.2417,2086
PTI,20180329,18.2417,18.2417,18.2417,18.2417,0
PTI,20180330,19.0709,19.6513,19.0709,19.6513,5086
PTI,20180402,19.5684,19.6513,19.5683,19.5683,7056
PTI,20180403,19.5683,19.5683,19.5683,19.5683,0
PTI,20180404,19.5683,19.5683,19.5683,19.5683,0
PTI,20180405,19.5683,19.5683,19.5683,19.5683,0
PTI,20180406,19.0708,19.5683,19.0708,19.5683,5420
PTI,20180409,18.6562,19.2367,18.6562,19.2367,8060
PTI,20180410,19.2367,19.2367,19.2367,19.2367,4800
PTI,20180411,19.2367,19.2367,19.2367,19.2367,0
PTI,20180412,19.0709,19.0709,19.0708,19.0708,1200
PTI,20180413,17.4954,17.4954,17.4954,17.4954,120
PTI,20180416,17.4954,17.4954,17.4954,17.4954,10
PTI,20180417,17.4954,17.4954,17.4954,17.4954,0
PTI,20180418,17.4125,17.4125,16.6662,17.4125,4449
PTI,20180419,17.2467,17.2467,17.2467,17.2467,1365
PTI,20180420,17.7442,17.7442,17.7442,17.7442,1000
PTI,20180423,18.5734,18.6563,18.0758,18.0758,3406
PTI,20180424,19.4025,19.4025,18.0758,18.0758,1000
PTI,20180426,17.9929,19.5683,17.9929,19.5683,6700
PTI,20180427,19.5683,19.5683,19.5683,19.5683,0
PTI,20180502,18.2416,18.2416,17.9100,17.9100,1421
PTI,20180503,16.8321,16.8321,16.8321,16.8321,120
PTI,20180504,16.8321,16.8321,16.8321,16.8321,90
PTI,20180507,16.8321,16.8321,16.8321,16.8321,0
PTI,20180508,16.8321,16.8321,16.8321,16.8321,0
PTI,20180509,17.1638,17.1638,15.8371,15.8371,220
PTI,20180510,17.4125,17.4125,17.4125,17.4125,300
PTI,20180511,17.8271,17.8271,16.5004,16.5004,200
PTI,20180514,16.8321,17.3296,16.8321,17.3296,220
PTI,20180515,17.7442,17.7442,17.7442,17.7442,120
PTI,20180516,17.4954,17.6613,17.4954,17.6613,1670
PTI,20180517,16.4175,16.4175,16.3346,16.3346,1000
PTI,20180518,16.6663,16.6663,16.3346,16.3346,220
PTI,20180521,16.3346,16.6663,16.3346,16.5833,1311
PTI,20180522,16.8320,17.3296,16.8320,17.3296,1387
PTI,20180523,16.9979,17.8271,16.9979,17.8271,6858
PTI,20180524,17.4125,17.4125,17.4125,17.4125,5000
PTI,20180525,17.4125,17.4125,17.4125,17.4125,0
PTI,20180528,16.5833,17.3296,16.5833,16.5833,1800
PTI,20180529,16.5833,16.5833,16.5833,16.5833,290
